31.50	18.19	-17.75
30.37	19.69	-19.75
36.69	18.19	-5.37
36.69	21.87	2.19
33.00	29.69	-3.50
15.00	37.75	19.69
2.56	35.75	-6.06
-0.06	38.25	-4.87
-4.87	36.06	-16.19
-0.88	25.50	-30.69
9.75	8.38	-38.88
7.87	-10.06	-37.56
15.19	-16.25	-32.00
18.87	-21.06	-27.50
21.50	-24.50	-21.87
21.50	-23.69	-23.06
10.00	-33.69	-16.69
-0.75	-22.25	35.69
22.25	-18.87	25.56
18.00	2.37	34.75
22.37	34.25	-2.50
28.75	27.37	3.69
32.88	21.75	-8.00
39.19	11.69	-2.00
38.38	9.00	6.75
37.25	-1.25	13.25
38.75	-7.19	8.88
36.06	-10.88	11.69
31.00	-16.37	20.88
23.25	-22.69	23.38
8.75	-31.56	22.06
-7.69	-38.69	-1.06
-1.50	-27.25	-27.06
-9.88	-30.19	-23.87
-9.88	-37.19	-9.88
2.25	-40.19	5.00
20.25	-33.19	7.75
34.06	-21.69	-0.56
33.69	-18.75	-11.00
28.87	-8.00	-28.25
12.25	32.56	-21.00
-8.75	36.25	-14.56
-25.25	28.19	-15.50
-24.87	19.25	-26.69
0.75	2.56	-38.75
-2.37	-7.75	-38.00
-15.00	-13.25	-34.00
-12.19	-20.25	-32.00
2.06	-26.56	-29.87
3.56	-31.75	-25.06
5.75	-34.75	-19.87
-1.56	-39.56	-0.19
20.25	-23.25	27.06
34.25	-18.50	-9.75
38.25	-10.69	-6.06
35.75	-17.37	8.25
39.06	-12.56	-2.06
39.06	-7.37	-9.25
36.88	-2.19	-17.00
34.25	1.06	-21.75
33.50	0.69	-22.19
35.75	-5.19	-19.00
35.00	-5.87	-19.37
35.38	-3.69	-17.00
35.75	1.75	-18.56
33.88	6.56	-24.56
37.06	18.75	5.56
29.25	19.56	-15.50
22.06	9.25	-25.88
33.88	-15.06	8.50
33.19	-5.00	16.25
33.50	0.19	16.69
34.19	2.37	15.88
28.25	4.75	24.37
24.56	4.25	26.87
26.50	5.06	25.69
25.25	5.06	25.19
24.06	4.37	25.69
26.00	4.00	25.69
26.37	4.37	26.50
27.87	4.37	24.37
27.50	5.50	24.00
27.87	4.37	24.37
27.06	4.00	24.37
27.50	4.75	24.50
28.19	4.37	24.87
28.87	3.56	22.37
28.87	3.56	23.19
28.87	3.56	22.37
29.69	3.25	22.00
30.06	2.50	21.19
30.06	4.00	22.87
29.69	2.50	22.00
29.69	3.56	21.19
30.06	3.25	20.88
30.06	2.50	20.37
30.06	2.06	20.88
30.75	3.25	20.88
30.37	2.50	20.88
30.75	3.25	20.37
31.19	2.87	19.56
31.56	2.87	20.37
31.19	3.25	21.56
31.19	2.87	20.88
32.19	2.87	20.88
31.19	3.25	21.19
31.19	2.87	19.56
31.87	2.87	20.00
31.19	2.87	20.00
31.56	2.50	19.56
30.75	3.25	20.00
30.75	3.25	20.37
31.56	2.87	20.37
30.75	4.00	20.37
31.19	3.25	20.00
31.19	3.25	20.00
31.19	2.87	20.00
31.19	2.87	19.56
30.75	2.50	19.56
31.87	3.56	20.00
30.75	2.87	20.88
31.19	2.50	20.00
31.56	2.87	19.19
30.75	2.87	20.37
30.75	2.87	19.56
30.37	2.06	20.37
31.19	2.87	20.88
31.56	2.06	19.56
30.37	2.06	20.88
31.19	2.87	20.00
31.19	2.87	20.00
30.75	2.87	19.56
31.56	3.56	18.75
30.75	3.56	19.56
31.19	3.56	20.00
31.19	2.50	20.37
31.56	2.87	20.37
31.19	3.56	20.37
32.19	2.87	20.88
31.56	3.25	18.75
31.19	2.87	19.19
30.37	2.87	20.00
32.19	2.50	20.00
31.19	2.50	20.37
31.19	3.25	19.19
30.75	2.87	19.56
31.56	2.87	20.37
31.56	2.06	20.37
31.56	2.50	19.56
31.19	2.87	19.56
32.19	3.25	19.19
31.56	2.87	19.19
31.87	3.25	19.19
30.75	2.87	20.88
31.56	2.87	20.37
31.19	2.87	20.00
31.87	3.56	19.19
31.56	2.50	20.88
31.87	2.87	20.37
31.56	3.25	20.37
30.37	3.56	20.00
31.19	2.06	19.56
